Area,Room,Parking,Warehouse,Elevator,Address,PriceR,PriceM,PriceMC
60,1,TRUE,TRUE,FALSE,2,2190000000,2190,7008
160,3,TRUE,TRUE,TRUE,1,10200000000,10200,32640
98,2,TRUE,TRUE,TRUE,1,3600000000,3600,11520
92,2,TRUE,TRUE,TRUE,2,3870000000,3870,12384
90,2,TRUE,TRUE,TRUE,1,3880000000,3880,12416
106,2,TRUE,TRUE,TRUE,16,2960000000,2960,9472
135,3,TRUE,TRUE,TRUE,5,4200000000,4200,13440
105,2,TRUE,TRUE,TRUE,22,890000000,890,2848
209,3,TRUE,TRUE,TRUE,5,13000000000,13000,41600
110,2,TRUE,TRUE,FALSE,3,3950000000,3950,12640
190,3,TRUE,TRUE,TRUE,1,24000000000,24000,76800
54,1,FALSE,TRUE,TRUE,2,2000000000,2000,6400
133,3,TRUE,TRUE,TRUE,1,13300000000,13300,42560
200,3,TRUE,TRUE,TRUE,1,27000000000,27000,86400
220,3,TRUE,TRUE,TRUE,1,33600000000,33600,107520
130,3,TRUE,TRUE,TRUE,1,8700000000,8700,27840
123,3,TRUE,TRUE,FALSE,3,3450000000,3450,11040
105,2,TRUE,TRUE,TRUE,5,4100000000,4100,13120
103,3,TRUE,TRUE,TRUE,5,4128000000,4128,13209.6
105,2,TRUE,TRUE,TRUE,22,710000000,710,2272
161,3,TRUE,TRUE,TRUE,16,6400000000,6400,20480
85,2,FALSE,FALSE,FALSE,3,3100000000,3100,9920
50,2,TRUE,TRUE,FALSE,5,1820000000,1820,5824
160,3,TRUE,TRUE,TRUE,16,6700000000,6700,21440
232,3,TRUE,TRUE,TRUE,1,23000000000,23000,73600
98,2,TRUE,TRUE,TRUE,5,3220000000,3220,10304
117,2,TRUE,TRUE,TRUE,5,3880000000,3880,12416
77,2,TRUE,TRUE,TRUE,5,3400000000,3400,10880
100,2,TRUE,TRUE,FALSE,6,3950000000,3950,12640
85,2,TRUE,TRUE,FALSE,1,2950000000,2950,9440
145,3,TRUE,TRUE,TRUE,1,11000000000,11000,35200
127,3,TRUE,TRUE,TRUE,3,4480000000,4480,14336
79,2,TRUE,TRUE,TRUE,5,2950000000,2950,9440
120,2,TRUE,TRUE,TRUE,1,11000000000,11000,35200
173,3,TRUE,TRUE,TRUE,1,11000000000,11000,35200
195,3,TRUE,TRUE,TRUE,1,17280000000,17280,55296
66,2,TRUE,TRUE,TRUE,5,2270000000,2270,7264
100,2,TRUE,TRUE,TRUE,1,8000000000,8000,25600
93,2,TRUE,TRUE,TRUE,2,1300000000,1300,4160
80,2,TRUE,TRUE,TRUE,6,4250000000,4250,13600
119,2,TRUE,TRUE,TRUE,5,5400000000,5400,17280
100,2,TRUE,TRUE,TRUE,2,6500000000,6500,20800
52,1,TRUE,TRUE,TRUE,2,3700000000,3700,11840
136,3,TRUE,TRUE,TRUE,16,1360000000,1360,4352
95,2,TRUE,TRUE,TRUE,5,5000000000,5000,16000
83,3,TRUE,TRUE,TRUE,5,3100000000,3100,9920
100,2,TRUE,TRUE,TRUE,,1700000000,1700,5440
70,2,TRUE,TRUE,FALSE,5,2550000000,2550,8160
73,2,TRUE,TRUE,FALSE,5,2580000000,2580,8256
70,2,TRUE,TRUE,TRUE,5,2000000000,2000,6400
105,2,TRUE,TRUE,TRUE,22,500000000,500,1600
69,2,TRUE,TRUE,TRUE,5,2050000000,2050,6560
87,2,TRUE,TRUE,TRUE,22,530000000,530,1696
66,1,TRUE,TRUE,TRUE,22,720000000,720,2304
98,2,TRUE,TRUE,TRUE,22,1000000000,1000,3200
64,2,TRUE,TRUE,TRUE,5,1980000000,1980,6336
65,2,TRUE,TRUE,TRUE,5,2000000000,2000,6400
85,2,TRUE,TRUE,TRUE,2,3350000000,3350,10720
85,2,TRUE,TRUE,TRUE,2,4500000000,4500,14400
93,2,TRUE,TRUE,TRUE,1,5600000000,5600,17920
450,2,FALSE,FALSE,FALSE,22,4500000000,4500,14400
117,3,TRUE,TRUE,TRUE,2,6800000000,6800,21760
85,2,TRUE,TRUE,TRUE,22,640000000,640,2048
500,4,TRUE,TRUE,FALSE,22,20000000000,20000,64000
900,3,TRUE,TRUE,FALSE,22,8500000000,8500,27200
60,1,TRUE,TRUE,TRUE,16,875000000,875,2800
60,1,TRUE,TRUE,TRUE,16,870000000,870,2784
58,2,TRUE,TRUE,TRUE,2,1200000000,1200,3840
118,2,TRUE,TRUE,TRUE,22,960000000,960,3072
98,2,TRUE,TRUE,TRUE,1,8700000000,8700,27840
60,1,FALSE,TRUE,TRUE,4,2100000000,2100,6720
85,2,TRUE,TRUE,TRUE,1,7400000000,7400,23680
110,2,TRUE,TRUE,TRUE,4,5000000000,5000,16000
190,3,TRUE,TRUE,TRUE,1,12000000000,12000,38400
235,3,TRUE,TRUE,TRUE,1,24000000000,24000,76800
197,3,TRUE,TRUE,TRUE,1,13300000000,13300,42560
99,2,TRUE,TRUE,TRUE,4,4900000000,4900,15680
195,3,TRUE,TRUE,TRUE,1,19900000000,19900,63680
125,2,TRUE,TRUE,TRUE,1,11600000000,11600,37120
85,2,TRUE,TRUE,TRUE,1,7300000000,7300,23360
103,2,TRUE,TRUE,TRUE,4,6640000000,6640,21248
235,3,TRUE,TRUE,TRUE,1,25500000000,25500,81600
107,2,TRUE,TRUE,TRUE,1,13200000000,13200,42240
195,3,TRUE,TRUE,TRUE,1,19500000000,19500,62400
170,3,FALSE,FALSE,FALSE,1,14500000000,14500,46400
90,2,TRUE,TRUE,TRUE,14,2650000000,2650,8480
88,2,TRUE,TRUE,TRUE,1,7600000000,7600,24320
100,2,TRUE,TRUE,TRUE,1,8500000000,8500,27200
100,2,TRUE,TRUE,TRUE,2,6500000000,6500,20800
203,3,TRUE,TRUE,TRUE,1,13800000000,13800,44160
200,3,TRUE,TRUE,TRUE,1,13300000000,13300,42560
200,3,TRUE,TRUE,TRUE,1,13700000000,13700,43840
116,3,TRUE,TRUE,TRUE,1,8000000000,8000,25600
202,3,FALSE,FALSE,FALSE,1,13300000000,13300,42560
202,3,TRUE,TRUE,TRUE,1,13200000000,13200,42240
61,1,TRUE,TRUE,TRUE,15,1318000000,1318,4217.6
62,2,TRUE,TRUE,TRUE,10,1400000000,1400,4480
200,3,TRUE,TRUE,TRUE,1,13300000000,13300,42560
120,3,TRUE,TRUE,TRUE,9,3950000000,3950,12640
87,2,TRUE,TRUE,TRUE,5,4780000000,4780,15296
200,3,TRUE,TRUE,TRUE,1,13400000000,13400,42880
80,2,TRUE,TRUE,TRUE,22,500000000,500,1600
202,3,FALSE,FALSE,FALSE,1,13500000000,13500,43200
57,1,FALSE,TRUE,TRUE,9,1320000000,1320,4224
202,3,TRUE,TRUE,TRUE,1,13700000000,13700,43840
84,2,TRUE,TRUE,TRUE,14,2250000000,2250,7200
202,3,TRUE,TRUE,TRUE,1,14700000000,14700,47040
93,2,TRUE,TRUE,TRUE,2,5600000000,5600,17920
85,2,TRUE,TRUE,TRUE,1,8000000000,8000,25600
100,2,TRUE,TRUE,TRUE,2,7400000000,7400,23680
122,3,TRUE,TRUE,TRUE,2,8000000000,8000,25600
180,2,TRUE,TRUE,TRUE,1,10500000000,10500,33600
202,3,TRUE,TRUE,TRUE,1,14300000000,14300,45760
201,3,TRUE,TRUE,TRUE,1,14200000000,14200,45440
140,3,TRUE,TRUE,TRUE,6,2590000000,2590,8288
200,3,TRUE,TRUE,TRUE,1,14000000000,14000,44800
86,2,TRUE,TRUE,TRUE,1,7200000000,7200,23040
120,3,TRUE,TRUE,TRUE,9,3950000000,3950,12640
84,2,TRUE,TRUE,TRUE,1,7400000000,7400,23680
86,2,TRUE,TRUE,TRUE,2,3800000000,3800,12160
85,2,TRUE,TRUE,TRUE,1,7300000000,7300,23360
67,2,TRUE,TRUE,TRUE,5,2300000000,2300,7360
90,2,TRUE,TRUE,TRUE,1,4800000000,4800,15360
83,2,TRUE,TRUE,TRUE,1,7300000000,7300,23360
70,2,TRUE,TRUE,TRUE,10,1730000000,1730,5536
88,2,TRUE,TRUE,TRUE,,1135200000,1135.2,3632.64
167,3,TRUE,TRUE,TRUE,1,11000000000,11000,35200
100,2,FALSE,FALSE,FALSE,22,650000000,650,2080
100,2,TRUE,TRUE,TRUE,22,1000000000,1000,3200
60,2,TRUE,TRUE,TRUE,1,2300000000,2300,7360
105,3,TRUE,TRUE,TRUE,1,11000000000,11000,35200
76,2,TRUE,TRUE,TRUE,10,1850000000,1850,5920
90,2,TRUE,TRUE,TRUE,22,900000000,900,2880
65,1,TRUE,TRUE,TRUE,22,535000000,535,1712
80,2,TRUE,TRUE,TRUE,22,680000000,680,2176
135,2,TRUE,TRUE,TRUE,1,8700000000,8700,27840
94,2,TRUE,TRUE,TRUE,22,950000000,950,3040
110,2,TRUE,TRUE,TRUE,1,8200000000,8200,26240
161,3,TRUE,TRUE,TRUE,1,6900000000,6900,22080
170,3,TRUE,TRUE,TRUE,1,11200000000,11200,35840
171,3,FALSE,TRUE,TRUE,1,6900000000,6900,22080
60,1,FALSE,FALSE,FALSE,22,900000000,900,2880
105,2,TRUE,TRUE,TRUE,2,5800000000,5800,18560
61,2,FALSE,TRUE,FALSE,22,1040000000,1040,3328
100,2,TRUE,TRUE,TRUE,2,6000000000,6000,19200
145,3,TRUE,TRUE,TRUE,10,4600000000,4600,14720
87,2,TRUE,TRUE,TRUE,22,479000000,479,1532.8
87,2,TRUE,TRUE,TRUE,22,496000000,496,1587.2
85,2,TRUE,TRUE,TRUE,22,690000000,690,2208
67,2,TRUE,TRUE,FALSE,2,2280000000,2280,7296
94,2,TRUE,TRUE,TRUE,5,2280000000,2280,7296
90,2,TRUE,TRUE,TRUE,5,3200000000,3200,10240
94,2,TRUE,TRUE,TRUE,4,3000000000,3000,9600
86,2,TRUE,TRUE,TRUE,22,890000000,890,2848
60,2,TRUE,TRUE,TRUE,5,2650000000,2650,8480
58,1,TRUE,TRUE,TRUE,2,3400000000,3400,10880
76,2,TRUE,TRUE,TRUE,5,2850000000,2850,9120
57,1,TRUE,TRUE,TRUE,5,2400000000,2400,7680
81,2,TRUE,TRUE,TRUE,5,3300000000,3300,10560
112,3,TRUE,TRUE,TRUE,5,3600000000,3600,11520
75,2,TRUE,TRUE,TRUE,5,3500000000,3500,11200
130,3,TRUE,TRUE,TRUE,2,7500000000,7500,24000
95,2,TRUE,TRUE,TRUE,2,5100000000,5100,16320
101,2,TRUE,TRUE,TRUE,2,6565000000,6565,21008
32,0,FALSE,FALSE,FALSE,22,165000000,165,528
88,2,TRUE,TRUE,TRUE,2,2860000000,2860,9152
141,3,TRUE,TRUE,TRUE,16,3810000000,3810,12192
140,3,TRUE,TRUE,TRUE,16,1790000000,1790,5728
66,2,FALSE,TRUE,FALSE,10,1000000000,1000,3200
70,2,TRUE,TRUE,TRUE,2,3500000000,3500,11200
75,2,TRUE,FALSE,TRUE,3,3000000000,3000,9600
70,2,FALSE,TRUE,TRUE,5,1800000000,1800,5760
95,2,TRUE,TRUE,TRUE,5,950000000,950,3040
65,2,TRUE,TRUE,FALSE,10,1450000000,1450,4640
88,3,FALSE,TRUE,TRUE,22,475000000,475,1520
113,3,TRUE,TRUE,FALSE,1,6000000000,6000,19200
50,1,TRUE,TRUE,FALSE,,360000000,360,1152
45,1,FALSE,FALSE,TRUE,9,1200000000,1200,3840
53,1,FALSE,TRUE,TRUE,4,1350000000,1350,4320
100,2,TRUE,TRUE,TRUE,22,1800000000,1800,5760
50,1,TRUE,TRUE,FALSE,22,500000000,500,1600
43,0,FALSE,TRUE,FALSE,11,360000000,360,1152
85,2,TRUE,TRUE,FALSE,8,765000000,765,2448
134,3,TRUE,TRUE,TRUE,5,6400000000,6400,20480
90,2,TRUE,TRUE,TRUE,5,3000000000,3000,9600
90,2,TRUE,TRUE,TRUE,,1260000000,1260,4032
135,2,TRUE,TRUE,FALSE,3,2200000000,2200,7040
130,3,TRUE,TRUE,TRUE,2,5850000000,5850,18720
55,1,TRUE,TRUE,FALSE,22,550000000,550,1760
200,5,FALSE,FALSE,FALSE,5,12000000000,12000,38400
107,2,TRUE,TRUE,TRUE,8,800000000,800,2560
56,1,FALSE,TRUE,FALSE,9,1200000000,1200,3840
160,3,TRUE,TRUE,FALSE,3,4500000000,4500,14400
138,3,TRUE,TRUE,TRUE,,3584000000,3584,11468.8
125,3,TRUE,TRUE,TRUE,6,3750000000,3750,12000
83,2,TRUE,TRUE,TRUE,5,2510000000,2510,8032
131,3,TRUE,TRUE,TRUE,23,5850000000,5850,18720
50,1,TRUE,TRUE,FALSE,22,650000000,650,2080
91,2,TRUE,TRUE,TRUE,5,3600000000,3600,11520
80,2,TRUE,TRUE,TRUE,2,3395000000,3395,10864
40,1,FALSE,TRUE,FALSE,2,720000000,720,2304
110,2,TRUE,TRUE,TRUE,5,3920000000,3920,12544
63,1,TRUE,TRUE,FALSE,5,730000000,730,2336
50,1,TRUE,TRUE,FALSE,10,830000000,830,2656
110,2,TRUE,TRUE,TRUE,5,5550000000,5550,17760
95,2,TRUE,TRUE,TRUE,5,2920000000,2920,9344
65,2,TRUE,TRUE,TRUE,1,2250000000,2250,7200
108,2,TRUE,TRUE,TRUE,16,3024000000,3024,9676.8
62,2,FALSE,TRUE,FALSE,10,930000000,930,2976
37,1,FALSE,TRUE,TRUE,2,830000000,830,2656
105,2,TRUE,TRUE,TRUE,5,3650000000,3650,11680
41,1,FALSE,TRUE,FALSE,,770000000,770,2464
85,2,TRUE,TRUE,TRUE,5,4600000000,4600,14720
83,2,TRUE,TRUE,TRUE,5,2800000000,2800,8960
174,3,TRUE,TRUE,TRUE,5,10000000000,10000,32000
105,3,TRUE,TRUE,TRUE,6,4725000000,4725,15120
57,2,FALSE,FALSE,TRUE,2,1265000000,1265,4048
200,3,TRUE,TRUE,TRUE,5,7000000000,7000,22400
75,2,FALSE,FALSE,FALSE,8,600000000,600,1920
87,2,FALSE,FALSE,FALSE,22,900000000,900,2880
63,2,FALSE,TRUE,FALSE,2,1260000000,1260,4032
64,2,TRUE,TRUE,TRUE,2,2240000000,2240,7168
65,2,FALSE,FALSE,FALSE,9,1200000000,1200,3840
87,2,TRUE,TRUE,TRUE,22,650000000,650,2080
44,1,FALSE,TRUE,FALSE,22,570000000,570,1824
85,2,FALSE,FALSE,FALSE,22,355000000,355,1136
43,1,FALSE,TRUE,FALSE,8,800000000,800,2560
118,3,TRUE,TRUE,TRUE,5,4900000000,4900,15680
92,2,TRUE,TRUE,TRUE,5,2700000000,2700,8640
124,3,TRUE,TRUE,TRUE,5,3400000000,3400,10880
56,1,FALSE,TRUE,FALSE,10,950000000,950,3040
40,1,FALSE,TRUE,FALSE,14,870000000,870,2784
92,2,TRUE,TRUE,TRUE,5,2970000000,2970,9504
86,2,TRUE,TRUE,TRUE,2,3330000000,3330,10656
51,2,TRUE,TRUE,FALSE,5,1850000000,1850,5920
70,1,FALSE,FALSE,FALSE,8,560000000,560,1792
85,2,TRUE,TRUE,TRUE,,1062000000,1062,3398.4
51,1,FALSE,TRUE,FALSE,9,900000000,900,2880
131,2,TRUE,TRUE,TRUE,20,3400000000,3400,10880
48,1,FALSE,TRUE,FALSE,,820000000,820,2624
84,2,TRUE,TRUE,FALSE,22,773000000,773,2473.6
95,2,TRUE,TRUE,TRUE,2,2350000000,2350,7520
74,2,TRUE,TRUE,TRUE,6,2960000000,2960,9472
68,2,TRUE,TRUE,TRUE,5,2500000000,2500,8000
240,4,TRUE,TRUE,TRUE,16,4800000000,4800,15360
200,2,FALSE,FALSE,FALSE,22,9720000000,9720,31104
44,1,FALSE,TRUE,FALSE,2,770000000,770,2464
82,2,TRUE,TRUE,TRUE,5,2850000000,2850,9120
44,1,TRUE,TRUE,FALSE,,1050000000,1050,3360
42,1,FALSE,TRUE,FALSE,14,960000000,960,3072
63,1,TRUE,TRUE,TRUE,1,4000000000,4000,12800
110,2,FALSE,TRUE,TRUE,11,750000000,750,2400
235,3,TRUE,TRUE,TRUE,1,31000000000,31000,99200
500,2,TRUE,TRUE,FALSE,22,3100000000,3100,9920
57,1,TRUE,TRUE,FALSE,5,1930000000,1930,6176
170,3,TRUE,TRUE,TRUE,22,1280000000,1280,4096
68,2,TRUE,TRUE,TRUE,5,2700000000,2700,8640
62,1,FALSE,TRUE,TRUE,8,620000000,620,1984
56,1,TRUE,TRUE,TRUE,5,2200000000,2200,7040
75,2,TRUE,TRUE,TRUE,5,3110000000,3110,9952
95,2,TRUE,TRUE,TRUE,4,5850000000,5850,18720
144,3,TRUE,TRUE,TRUE,2,10368000000,10368,33177.6
50,1,FALSE,FALSE,TRUE,22,380000000,380,1216
78,2,TRUE,TRUE,FALSE,5,2100000000,2100,6720
95,2,TRUE,FALSE,TRUE,20,2050000000,2050,6560
90,2,TRUE,TRUE,TRUE,20,1800000000,1800,5760
95,2,TRUE,TRUE,TRUE,2,4200000000,4200,13440
350,4,TRUE,TRUE,TRUE,1,72000000000,72000,230400
71,2,TRUE,TRUE,TRUE,5,2330000000,2330,7456
80,1,FALSE,FALSE,FALSE,8,380000000,380,1216
44,1,TRUE,FALSE,TRUE,9,1000000000,1000,3200
78,2,TRUE,TRUE,FALSE,5,2010000000,2010,6432
67,2,FALSE,TRUE,FALSE,10,1070000000,1070,3424
25,1,TRUE,TRUE,FALSE,22,110000000,110,352
105,2,TRUE,TRUE,TRUE,22,1200000000,1200,3840
72,2,FALSE,TRUE,TRUE,10,1290000000,1290,4128
65,2,FALSE,TRUE,TRUE,,1220000000,1220,3904
80,2,TRUE,TRUE,TRUE,22,2160000000,2160,6912
66,2,FALSE,TRUE,FALSE,10,1187000000,1187,3798.4
58,2,FALSE,TRUE,FALSE,10,1210000000,1210,3872
89,2,TRUE,TRUE,FALSE,22,1068000000,1068,3417.6
75,2,TRUE,TRUE,TRUE,10,1450000000,1450,4640
85,2,FALSE,TRUE,TRUE,15,1440000000,1440,4608
94,2,TRUE,TRUE,TRUE,2,4300000000,4300,13760
67,2,TRUE,TRUE,FALSE,10,1440000000,1440,4608
65,2,FALSE,FALSE,TRUE,10,1310000000,1310,4192
72,2,FALSE,TRUE,TRUE,10,1300000000,1300,4160
62,2,TRUE,TRUE,TRUE,,1350000000,1350,4320
37,1,FALSE,TRUE,TRUE,9,999000000,999,3196.8
105,3,TRUE,TRUE,TRUE,5,3550000000,3550,11360
78,2,FALSE,FALSE,TRUE,22,417000000,417,1334.4
53,1,FALSE,TRUE,FALSE,8,450000000,450,1440
80,2,FALSE,TRUE,TRUE,5,2450000000,2450,7840
88,2,TRUE,TRUE,TRUE,16,2850000000,2850,9120
39,1,FALSE,TRUE,FALSE,22,370000000,370,1184
128,2,TRUE,TRUE,TRUE,2,6144000000,6144,19660.8
87,2,TRUE,TRUE,TRUE,5,2450000000,2450,7840
48,1,FALSE,TRUE,FALSE,10,830000000,830,2656
86,2,TRUE,TRUE,TRUE,22,500000000,500,1600
86,2,TRUE,TRUE,TRUE,22,600000000,600,1920
75,2,TRUE,TRUE,TRUE,2,2300000000,2300,7360
110,3,TRUE,TRUE,TRUE,2,6160000000,6160,19712
172,3,TRUE,TRUE,TRUE,4,9300000000,9300,29760
147,3,TRUE,TRUE,TRUE,6,11600000000,11600,37120
235,3,TRUE,TRUE,TRUE,1,28500000000,28500,91200
114,2,TRUE,TRUE,TRUE,22,1090000000,1090,3488
40,1,TRUE,TRUE,FALSE,14,1380000000,1380,4416
125,3,TRUE,TRUE,TRUE,6,8450000000,8450,27040
78,2,FALSE,TRUE,TRUE,2,1794000000,1794,5740.8
47,1,FALSE,TRUE,FALSE,9,1050000000,1050,3360
114,3,TRUE,TRUE,TRUE,6,4900000000,4900,15680
65,1,TRUE,TRUE,TRUE,1,2500000000,2500,8000
50,1,FALSE,TRUE,FALSE,8,410000000,410,1312
125,2,TRUE,TRUE,TRUE,2,1750000000,1750,5600
136,3,TRUE,TRUE,TRUE,6,8200000000,8200,26240
40,1,FALSE,TRUE,FALSE,10,800000000,800,2560
60,2,FALSE,TRUE,FALSE,15,650000000,650,2080
75,2,TRUE,TRUE,TRUE,14,1750000000,1750,5600
120,3,TRUE,TRUE,TRUE,6,8000000000,8000,25600
165,3,TRUE,TRUE,TRUE,22,1000000000,1000,3200
110,2,FALSE,TRUE,FALSE,22,640000000,640,2048
116,2,TRUE,TRUE,TRUE,5,4640000000,4640,14848
100,2,TRUE,TRUE,TRUE,5,4500000000,4500,14400
77,2,FALSE,TRUE,TRUE,22,460000000,460,1472
120,3,TRUE,TRUE,TRUE,6,7000000000,7000,22400
100,2,FALSE,TRUE,TRUE,22,660000000,660,2112
130,3,TRUE,TRUE,TRUE,6,6000000000,6000,19200
60,1,TRUE,TRUE,TRUE,22,1200000000,1200,3840
75,2,FALSE,TRUE,TRUE,22,385000000,385,1232
128,3,TRUE,TRUE,FALSE,1,8500000000,8500,27200
135,3,TRUE,TRUE,TRUE,6,10000000000,10000,32000
60,1,TRUE,TRUE,TRUE,2,1200000000,1200,3840
113,2,TRUE,TRUE,TRUE,1,9000000000,9000,28800
52,1,FALSE,TRUE,TRUE,22,665000000,665,2128
100,2,TRUE,TRUE,TRUE,1,7000000000,7000,22400
66,2,TRUE,TRUE,FALSE,2,2650000000,2650,8480
200,3,TRUE,TRUE,TRUE,1,29000000000,29000,92800
170,3,TRUE,TRUE,TRUE,1,22100000000,22100,70720
100,2,TRUE,TRUE,TRUE,1,8300000000,8300,26560
90,1,TRUE,TRUE,TRUE,1,10000000000,10000,32000
200,3,TRUE,TRUE,TRUE,1,14000000000,14000,44800
51,1,TRUE,FALSE,TRUE,8,1250000000,1250,4000
70,2,TRUE,TRUE,FALSE,2,2680000000,2680,8576
73,2,TRUE,TRUE,FALSE,5,2200000000,2200,7040
245,2,FALSE,FALSE,FALSE,22,7800000000,7800,24960
87,2,TRUE,TRUE,TRUE,1,5850000000,5850,18720
120,2,TRUE,TRUE,TRUE,1,9000000000,9000,28800
171,3,TRUE,TRUE,TRUE,2,12825000000,12825,41040
66,2,TRUE,TRUE,FALSE,2,2460000000,2460,7872
77,2,TRUE,TRUE,TRUE,1,5200000000,5200,16640
40,1,TRUE,TRUE,FALSE,4,1250000000,1250,4000
105,2,TRUE,TRUE,TRUE,5,2800000000,2800,8960
50,1,TRUE,TRUE,TRUE,1,3000000000,3000,9600
94,2,TRUE,TRUE,FALSE,5,3400000000,3400,10880
57,1,TRUE,TRUE,FALSE,5,750000000,750,2400
79,2,TRUE,TRUE,TRUE,22,410000000,410,1312
60,2,FALSE,TRUE,FALSE,10,650000000,650,2080
68,2,TRUE,TRUE,TRUE,5,2300000000,2300,7360
86,2,TRUE,TRUE,FALSE,11,750000000,750,2400
80,2,TRUE,TRUE,TRUE,5,2700000000,2700,8640
68,2,TRUE,TRUE,FALSE,5,2300000000,2300,7360
43,1,TRUE,TRUE,FALSE,4,1330000000,1330,4256
55,1,TRUE,TRUE,TRUE,5,1900000000,1900,6080
77,2,TRUE,TRUE,TRUE,1,2680000000,2680,8576
62,1,TRUE,FALSE,TRUE,9,1440000000,1440,4608
65,2,TRUE,TRUE,FALSE,5,2200000000,2200,7040
35,1,FALSE,TRUE,FALSE,5,660000000,660,2112
54,1,FALSE,TRUE,FALSE,11,1100000000,1100,3520
70,2,TRUE,TRUE,TRUE,5,2250000000,2250,7200
122,3,TRUE,TRUE,TRUE,5,6700000000,6700,21440
54,1,FALSE,TRUE,FALSE,5,901000000,901,2883.2
80,2,TRUE,TRUE,TRUE,22,850000000,850,2720
71,2,TRUE,TRUE,TRUE,6,1750000000,1750,5600
220,4,TRUE,TRUE,FALSE,22,7500000000,7500,24000
61,1,FALSE,TRUE,FALSE,2,838000000,838,2681.6
49,1,FALSE,TRUE,FALSE,2,1078000000,1078,3449.6
55,2,TRUE,TRUE,TRUE,,1349550000,1349.55,4318.56
41,1,FALSE,TRUE,FALSE,2,840000000,840,2688
64,2,TRUE,TRUE,FALSE,5,1100000000,1100,3520
240,4,TRUE,TRUE,FALSE,22,4300000000,4300,13760
32,1,FALSE,TRUE,FALSE,2,610000000,610,1952
52,1,FALSE,TRUE,FALSE,2,960000000,960,3072
50,1,FALSE,TRUE,FALSE,15,640000000,640,2048
32,1,FALSE,TRUE,TRUE,6,940000000,940,3008
73,1,FALSE,TRUE,TRUE,15,1460000000,1460,4672
50,1,TRUE,TRUE,FALSE,22,755000000,755,2416
45,1,FALSE,TRUE,FALSE,10,745000000,745,2384
65,2,TRUE,TRUE,FALSE,2,1280000000,1280,4096
300,3,TRUE,TRUE,FALSE,5,24000000000,24000,76800
100,2,TRUE,TRUE,FALSE,22,2700000000,2700,8640
55,2,TRUE,TRUE,TRUE,11,1000000000,1000,3200
200,2,FALSE,FALSE,FALSE,15,2650000000,2650,8480
38,1,TRUE,TRUE,TRUE,10,1140000000,1140,3648
140,3,TRUE,TRUE,TRUE,1,9300000000,9300,29760
58,1,TRUE,TRUE,FALSE,2,2000000000,2000,6400
67,2,FALSE,TRUE,TRUE,10,1200000000,1200,3840
53,2,TRUE,TRUE,FALSE,10,1100000000,1100,3520
95,2,TRUE,TRUE,TRUE,1,8900000000,8900,28480
128,3,TRUE,TRUE,TRUE,14,4350000000,4350,13920
62,2,FALSE,FALSE,TRUE,22,350000000,350,1120
60,1,FALSE,TRUE,FALSE,10,1130000000,1130,3616
52,1,TRUE,TRUE,FALSE,15,1100000000,1100,3520
45,1,FALSE,TRUE,TRUE,10,965000000,965,3088
60,1,TRUE,TRUE,TRUE,2,3000000000,3000,9600
83,2,FALSE,TRUE,TRUE,5,1700000000,1700,5440
211,3,TRUE,TRUE,TRUE,2,800000000,800,2560
65,2,TRUE,TRUE,FALSE,10,1430000000,1430,4576
70,2,TRUE,TRUE,FALSE,2,2100000000,2100,6720
100,2,TRUE,TRUE,TRUE,1,7500000000,7500,24000
160,3,TRUE,TRUE,TRUE,1,17500000000,17500,56000
107,2,TRUE,TRUE,TRUE,4,6500000000,6500,20800
82,2,TRUE,FALSE,TRUE,22,500000000,500,1600
135,2,TRUE,TRUE,TRUE,1,18000000000,18000,57600
198,3,TRUE,TRUE,TRUE,2,18000000000,18000,57600
85,2,TRUE,TRUE,TRUE,22,1100000000,1100,3520
92,2,TRUE,TRUE,TRUE,3,3250000000,3250,10400
137,3,TRUE,TRUE,TRUE,2,7200000000,7200,23040
65,1,TRUE,TRUE,TRUE,5,2170000000,2170,6944
175,3,TRUE,TRUE,TRUE,1,22000000000,22000,70400
95,2,TRUE,TRUE,TRUE,1,9800000000,9800,31360
225,3,TRUE,TRUE,TRUE,1,38500000000,38500,123200
270,4,TRUE,TRUE,TRUE,1,35000000000,35000,112000
200,3,TRUE,TRUE,TRUE,1,34000000000,34000,108800
60,1,TRUE,TRUE,TRUE,15,1200000000,1200,3840
88,2,FALSE,TRUE,TRUE,3,3350000000,3350,10720
250,3,TRUE,TRUE,TRUE,1,34000000000,34000,108800
55,1,FALSE,TRUE,FALSE,14,1600000000,1600,5120
91,2,TRUE,TRUE,TRUE,9,2435000000,2435,7792
80,2,TRUE,TRUE,FALSE,2,2800000000,2800,8960
74,2,FALSE,FALSE,FALSE,22,440000000,440,1408
90,2,TRUE,TRUE,FALSE,14,1700000000,1700,5440
43,1,FALSE,TRUE,TRUE,15,750000000,750,2400
78,2,FALSE,TRUE,TRUE,22,430000000,430,1376
72,2,TRUE,FALSE,TRUE,22,385000000,385,1232
100,2,FALSE,FALSE,FALSE,15,1200000000,1200,3840
110,2,TRUE,FALSE,FALSE,5,4000000000,4000,12800
62,1,FALSE,TRUE,FALSE,22,580000000,580,1856
120,2,TRUE,TRUE,TRUE,2,9000000000,9000,28800
64,2,TRUE,TRUE,TRUE,9,1790000000,1790,5728
147,3,TRUE,TRUE,TRUE,2,9114000000,9114,29164.8
140,3,TRUE,TRUE,TRUE,1,8100000000,8100,25920
